id;movie_name;year;certificate;runtime_min;genre;rating;description;director;star;votes;gross_in_dollar;with_description
tt0083872;Another Way;1982;;102;Biography, Drama, History;7.1;Political and sexual repression in Hungary, just after the revolution of 1956. In 1958, the body of Eva Szalanczky, a political journalist, is discovered near the border. Her friend Livia ...                See full summary »;Károly Makk;"Jadwiga Jankowska-Cieslak, 
Grazyna Szapolowska, 
Jozef Kroner, 
Péter Andorai";866.0;;true
tt7496048;Lambo;2017;Not Rated;101;Biography;2.1;Aarron Lambert is a controversial man that provokes the system and inspires the public. A cinematic documentary following the struggles and successes of a voice that must be heard from childhood through to adult life.;Leon Mitchell;"Toby Armour, 
Luke Bailey, 
Martyn Ford, 
Aarron Lambert";187.0;;true
tt0249361;Annamayya;1997;Not Rated;150;Biography, Drama, History;8.0;A cinematic version of the life of famous Indian saint-poet, Annamayya.;K. Raghavendra Rao;"Nagarjuna Akkineni, 
Suman, 
Bhanupriya, 
Mohan Babu";1822.0;;true
tt5604902;Deadman Standing;2018;R;92;Biography, Thriller, Western;4.8;The true story of a recently widowered lawman who befriends a boy dying of tuberculosis and a madam of the local brothel while their town is being politically and violently overtaken by a gang of reckless cattlemen from Texas.;Nicholas Barton;"C. Thomas Howell, 
M.C. Gainey, 
Richard Riehle, 
Viva Bianca";351.0;;true
tt0476872;Skazany na bluesa;2005;;101;Biography, Drama, Music;6.9;The life of Ryszard Riedel, former leader of cult Polish rock-blues band Dzem, including the history of his family relationships, music career and addiction to alcohol and drugs.;Jan Kidawa-Blonski;"Tomasz Kot, 
Jolanta Fraszynska, 
Maciej Balcar, 
Adam Baumann";2336.0;;true
tt0039647;My Wild Irish Rose;1947;Approved;101;Biography, Musical;6.3;The life of Irish tenor Chauncey Olcott is chronicled from his childhood to his days as the toast of New York. In between, his rise to the top is complicated by romances with two women: his...                See full summary »;David Butler;"Dennis Morgan, 
Andrea King, 
Arlene Dahl, 
Alan Hale";418.0;;true
tt4433854;Fearless: The Adam Brown Story;;;;Biography, Drama;;Adam Brown overcomes his addictions and trains to become an elite member of the SEAL Team Six.;Andrew Erwin;;;;true
tt0338330;The Passion of Bernadette;1990;TV-G;106;Biography, Drama, History;6.5;Bernadette knows she's been chosen to be the Bride of the Lord.;Jean Delannoy;"Sydney Penny, 
Emmanuelle Riva, 
Catherine de Seynes, 
Malka Ribowska";140.0;;true
tt14836894;Taxidi sta asteria;2021;;;Biography, Sport;7.2;The story of Greek businessmen Pavlos and Thanasis Giannakopoulos and their impact on Panathinaikos basketball club.;Christos Dimas;"Vangelis Alexandris, 
Kostas Apostolakis, 
Nicos Arvanitis, 
Yiorgos Gallos";119.0;;true
tt10272402;Project Kahuta;2022;;82;Biography, History, Thriller;;A captivating and true case study of espionage webbed around one of the finest operations pulled by India's Research and Analysis wing against Pakistan's top secret nuclear plant at Kahuta.;Ankur Pajni;"Zakir Hussain, 
Murli Sharma, 
Manjari Fadnnis, 
Vinay Pathak";;;true
tt0458500;Teresa, el cuerpo de Cristo;2007;;97;Biography, Drama;4.7;A drama based on the life of Spain's feminist mystic Saint Teresa (Vega).;Ray Loriga;"Paz Vega, 
Leonor Watling, 
Geraldine Chaplin, 
Eusebio Poncela";461.0;;true
tt2387806;The Girl with Nine Wigs;2013;;115;Biography, Comedy, Drama;6.8;Rather than let cancer run her life, a young woman starts wearing different wigs to express herself and live her life to the fullest.;Marc Rothemund;"Lisa Tomaschewsky, 
Karoline Teska, 
David Rott, 
Alice Dwyer";1906.0;;true
tt26350965;Viratapura Viraagi;2023;;178;Biography;9.8;A spiritual journal of a divine person.;B.S. Lingadevaru;"Suchendra Prasad, 
Poojya Jadeya Shantalingeshwara Sawmiji";861.0;;true
tt0033980;One Foot in Heaven;1941;Approved;108;Biography, Drama, Romance;6.7;Episodic look at the life of a minister and his family as they move from one parish to another.;Irving Rapper;"Fredric March, 
Martha Scott, 
Beulah Bondi, 
Gene Lockhart";1360.0;;true
tt11492132;Budi Bog s nama;;;;Biography;;A film based on Bosko Tokin, a director of the first Serbian avant-garde film.;Slobodan Sijan;"Milos Bikovic, 
Nebojsa Dugalic, 
Goran Bogdan, 
Sergej Trifunovic";;;true
tt15326664;Ariana Grande: In Grande Style;2021;;60;Biography;5.2;"5'2"" of pint-sized pretty girl. A four-octave range that hit the big time. Five #1 singles for Ariana Grande-Batera by age 28. Nickelodeon teen idol turned judge on 'The Voice' Season 21. Fans await the GRANDE finale.";"Ariana Grande, 
Maria Pendolino";;8.0;;true
tt10041952;Winter Journey;2019;;87;Biography, Drama, History;7.3;Martin Goldsmith never knew what happened to his parents before they escaped from Germany in 1941. Over a weekend, he confronts his father and we are brought back to the complex and confusing 1930s when the parents were young musicians.;"Anders Østergaard, 
Erzsébet Rácz";"Bruno Ganz, 
Martin Goldsmith, 
Harvey Friedman, 
Leonard Scheicher";105.0;;true
tt5799928;Dongju: The Portrait of a Poet;2016;;110;Biography, Drama;7.1;The life and death of Dongju Yoon who dared to dream becoming a poet during the harsh period of Japan's occupation of Korea.;Joon-ik Lee;"Kang Ha-neul, 
Jeong Min Park, 
In-woo Kim, 
Choi Hong-il";422.0;;true
tt0053440;I Aim at the Stars;1960;Approved;107;Biography, Drama;6.2;The story of rocket scientist Dr. Werner von Braun's career, from the 1920s until the late 1950s.;J. Lee Thompson;"Curd Jürgens, 
Victoria Shaw, 
Herbert Lom, 
Gia Scala";230.0;;true
tt0459205;Sri Ramadasu;2006;;;Biography, Musical;7.2;Based on the life story of the great devotee-musician Bhakta Ramadasu;K. Raghavendra Rao;"Nagarjuna Akkineni, 
Sneha, 
Suman, 
Archana Shastry";437.0;;true
tt0065127;Tchaikovsky;1970;Not Rated;157;Biography, Drama;6.4;The life and work of Russian composer Pyotr Ilyich Tschaikovsky is shown through his relationship with aristocratic art connoisseur Nadezhda Filaretovna von Meck.;Igor Talankin;"Innokentiy Smoktunovskiy, 
Antonina Shuranova, 
Kirill Lavrov, 
Vladislav Strzhelchik";457.0;;true
tt0125475;Rizal in Dapitan;1997;;100;Biography, Drama, History;6.4;;Tikoy Aguiluz;"Albert Martinez, 
Amanda Page, 
Roy Alvarez, 
Jaime Fabregas";44.0;;false
tt14642066;Yolo County O.G;2022;;;Biography, Drama;;"Based on the true story of decorated Fire Captain Paul ""Hollywood"" Fullerton turned cannabis entrepreneur. After a career-ending injury, Paul is falsely targeted as a ""drug-dealing gun runner"" by a rogue cop and District Attorney.";Garry A. Brown;"Michael Rooker, 
Lovi Poe";;;true
tt1582244;Guilty;2011;;102;Biography, Crime, Drama;7.3;A family man battles to prove his innocence after being accused of a heinous crime.;Vincent Garenq;"Philippe Torreton, 
Wladimir Yordanoff, 
Noémie Lvovsky, 
Raphaël Ferret";1960.0;;true
tt3090458;Abraham: The Friend of God;2008;;99;Biography, Drama, History;4.2;M. Sadeghi stars as the title character in filmmaker Reza Varzi's epic retelling of the life and times of Abraham, known as the patriarch of Judaism, Christianity and Islam, the world's ...                See full summary »;Mohammad Reza Varzi;"Roshanak Ajamian, 
Leila Bolukat, 
Behzad Farahani, 
Mir Taher Mazloomi";141.0;;true
tt4494806;It's What I Do;;;;Biography, Drama, War;;The story of wartime photographer Lynsey Addario, who was one of four journalists held captive by the Libyan Army in 2011.;Ridley Scott;;;;true
tt3829838;Van Cliburn;;;;Biography, Drama;;A look at the early years of pianist Van Cliburn and his winning performance at the Tchaikovsky International Piano Competition in Moscow.;Chad Hartigan;Ansel Elgort;;;true
tt0198668;A Love Divided;1999;Unrated;98;Biography, Drama, Romance;6.9;The true story of a Catholic man and his Protestant wife, and the events resulting in the Co. Wexford, Ireland community when the wife decides she doesn't appreciate being forced to send ...                See full summary »;Syd Macartney;"Peter Caffrey, 
Brendan Conroy, 
Orla Brady, 
Liam Cunningham";357.0;;true
tt11189056;George Reddy;2019;Not Rated;153;Action, Biography;6.9;George Reddy is a biopic based on the life of a student leader, boxer and Gold medalist, who influenced the politics of Andhra Pradesh state in Osmania University between 1967 and 1972. He ...                See full summary »;B. Jeevan Reddy;"Sandeep Madhav, 
Satyadev Kancharana, 
Pawon Ramesh, 
Manoj Nandam";855.0;;true
tt7246718;Subedar Joginder Singh;2018;Not Rated;139;Action, Biography, Drama;6.8;It is a biographical feature film on India's Highest Wartime Gallantry Award - Param Vir Chakra winner Subedar Joginder Singh. He fought three wars (as per records) for India before ...                See full summary »;Simerjit Singh;"Gippy Grewal, 
Aditi Sharma, 
Guggu Gill, 
Nirmal Rishi";392.0;;true
tt1711484;The Conquest;2011;Not Rated;105;Biography, Comedy, Drama;6.3;A look at French president Nicolas Sarkozy's rise to power.;Xavier Durringer;"Denis Podalydès, 
Florence Pernel, 
Bernard Le Coq, 
Michèle Moretti";1665.0;68479.0;true
tt0029377;Parnell;1937;Passed;118;Biography, Drama, Romance;5.3;The life of Irish politician Charles Stewart Parnell, following from 1880 onward his struggle to secure Home Rule, pursued in prison, Parliament, and elsewhere. Emphasis is on the ...                See full summary »;John M. Stahl;"Clark Gable, 
Myrna Loy, 
Edna May Oliver, 
Edmund Gwenn";540.0;1576000.0;true
tt4523112;Selam: Bahara Yolculuk;2015;;126;Biography, Drama, History;7.1;Follows a young teacher from Turkey whose goal is to establish a school in Kyrgyzstan.;Hamdi Alkan;"Gürol Güngör, 
Aslihan Güner, 
Miktibek Apazov, 
Merve Sevi";4150.0;;true
tt0291149;Endless Waltz;1995;;102;Biography, Drama, Music;7.0;Koji Wakamatsu's biopic about a Japanese free jazz/improvisation saxophonist named Kaoru Abe.;Kôji Wakamatsu;"Leona Hirota, 
Kou Machida, 
Haruko Sagara, 
Masato Furuoya";117.0;;true
tt4523790;Untitled Bowe Bergdahl Project;;;;Biography, Drama, War;;U.S. Army sergeant, Bowe Bergdahl, is captured and held by the Taliban in Afghanistan for five years.;Kathryn Bigelow;;;;true
tt7664872;Horace Bell;;;;Biography, Drama, Western;;Two men fueled by their own justifiable vengeance, Horace Bell and Juan Flores cross purposes as dual protagonists seeking 1850s California as the prize. Horace follows the law of the new ...                See full summary »;Tommy Bull;"Damon Whitaker, 
Dawn Noel, 
Nicholas Walker, 
Jaime Peralta";;;true
tt6774588;Curtiz;2018;TV-MA;98;Biography, Drama, History;6.0;As America prepares to enter WW2, Hungarian film director Michael Curtiz grapples with political intervention and a dysfunctional relationship with his estranged daughter amid the troubled production of Casablanca in 1942.;Tamas Yvan Topolanszky;"Ferenc Lengyel, 
Evelin Dobos, 
Declan Hannigan, 
Scott Alexander Young";1108.0;;true
tt2331066;The Horde;2012;Not Rated;129;Biography, Drama, History;6.2;In the 14th century, a Russian bishop is forced to go on a journey inside the Horde.;Andrey Proshkin;"Maksim Sukhanov, 
Roza Khayrullina, 
Innokenti Dakaiarov, 
Aleksandr Yatsenko";1057.0;;true
tt1232205;Sinatra;;;;Biography, Drama, Music;;The life story of legendary singer and actor, Frank Sinatra.;;;;;true
tt8109800;Palau the Movie;2019;Not Rated;120;Biography, Drama, History;6.0;A story of relentless grit, motivational strength and humbling triumph, PALAU is a film many will relate to. As a young man, a passion and vision to proclaim the Good News of Jesus to all ...                See full summary »;Kevin Knoblock;"Gastón Pauls, 
Santiago Achaga, 
Agustin Amoedo, 
Alexia Moyano";86.0;134696.0;true
tt0040183;Bonnie Prince Charlie;1948;Passed;98;Biography, Drama, History;5.2;In the Jacobite Rising of 1745, the Young Pretender Bonnie Prince Charlie leads an insurrection to overthrow the Protestant House of Hanover and restore his family, the Catholic branch of the House of Stuart, to the British throne.;"Anthony Kimmins, 
Alexander Korda";"David Niven, 
Margaret Leighton, 
Morland Graham, 
John Laurie";314.0;;true
tt21229840;Padma Shri Kaur Singh;2022;;122;Biography, Drama, Sport;7.9;The story of Padma Shri Kaur Singh starts out as a simpleton to becoming a boxing champion. From a army officer to a man who was promised a prize by the State government, waited for 37 years to receive it.;"Vikram Pradhan, 
Jia Thakkar";"Karamjit Singh Batth, 
Gurpreet Bhangu, 
Baninder Bunny, 
Sukhwinder Chahal";25.0;;true
tt7236640;Toofan Singh;2017;;142;Action, Biography, History;6.9;The journey of a Punjabi Sikh boy who grew up during the chaotic, violent 1980s revolving around his chase for survival, equality and justice in order to protect and shield society and fight against brutality, crime and corruption.;"Baghal Singh, 
Naseeb Sngh, 
Gurcharan Virk";"Ranjit Bawa, 
Daman Singh, 
Sukhbir Singh Batth, 
Sunita Dhir";152.0;;true
tt3149640;Seve: The Movie;2014;;124;Biography, Drama, History;7.1;Despite being blocked at almost every turn in pursuit of the sport he loved, Seve Ballesteros fought against adversity to become the most spectacular and charismatic golfer to ever play the game.;John-Paul Davidson;"José Luis Gutiérrez, 
José Navar, 
Tiger Woods, 
Nick Faldo";938.0;;true
tt14682882;La sirvienta;2023;;;Biography;;;Pablo Moreno;"Cristina González del Valle, 
Assumpta Serna, 
Eva Jakubovska, 
Elena Furiase";;;false
tt8615136;Hammamet;2020;;126;Biography, Drama;5.8;The last year of Bettino Craxi's life, one of the most important and controversial Italian leaders of the 1980s.;Gianni Amelio;"Pierfrancesco Favino, 
Livia Rossi, 
Luca Filippi, 
Silvia Cohen";1696.0;;true
tt0084388;Diary for My Children;1984;Unrated;106;Biography, Drama;7.4;Having lost her parents to Stalin's purges, a girl returns from Soviet Union to her native Hungary to live with her Stalinist aunt.;Márta Mészáros;"Zsuzsa Czinkóczi, 
Teri Földi, 
Anna Polony, 
Jan Nowicki";871.0;;true
tt7925466;ODB The Rise of Wu-Tang Clan: The Movie;;;;Biography;;Reveals ODB's perspective on life as a beautiful, twisted place filled with candid contradictories, and will trace the known highlights of ODB's life - instinctively and selflessly saving a...                See full summary »;;;;;true
tt0099241;Charuga;1991;;108;Adventure, Biography, Comedy;7.2;Based on the true story about Jovo Stanivukovic, alias Caruga, a bandit who became a legend in post-WW1 Slavonia.;Rajko Grlic;"Ivo Gregurevic, 
Davor Janjic, 
Branka Trlin-Matula, 
Branislav Lecic";457.0;;true
tt12028944;Doctor Lisa;2020;;120;Biography, Drama;7.2;"This is the story of one day in the life of Elizabeth Glinka, the head of ""Fair Care"" foundation, a philanthropist, a doctor and a human rights activist. As the day starts, Elizaveta and ...                See full summary »";Oksana Karas;"Chulpan Khamatova, 
Konstantin Khabenskiy, 
Andrzej Chyra, 
Andrey Burkovskiy";653.0;;true
tt0076567;The Private Files of J. Edgar Hoover;1977;PG;112;Biography, Drama;6.1;The story of the late J. Edgar Hoover, who was head of the FBI from 1924-1972. The film follows Hoover from his racket-busting days through his reign under eight U.S. presidents.;Larry Cohen;"Broderick Crawford, 
James Wainwright, 
Michael Parks, 
José Ferrer";754.0;;true
tt2113820;Walesa: Man of Hope;2013;;127;Biography, Comedy, Drama;6.5;The depiction of the life of Nobel Peace Prize winner and founder of Poland's Solidarity movement, Lech Walesa, as events in the 1970s lead to a peaceful revolution.;Andrzej Wajda;"Robert Wieckiewicz, 
Agnieszka Grochowska, 
Iwona Bielska, 
Zbigniew Zamachowski";3186.0;;true
